Objects:
4,8,0,1,1,1,0,0,0,130,0.75,1,0.875,0.875
4,9,0,1,1,1,0,0,0,130,0.875,0.875,1,0.75
5,0,0,1,1,1,0,0,0,130,0.25,1,0.375,0.875
5,1,0,1,1,1,0,0,0,130,0.5,0.875,0.625,0.75
5,2,0,1,1,1,0,0,0,130,0.75,0.875,0.875,0.75
5,3,0,1,1,1,0,0,0,130,0.5,0.875,0.625,0.75
5,4,0,1,1,1,0,0,0,130,0.25,0.75,0.375,0.625
5,5,0,1,1,1,0,0,0,130,0.875,0.875,1,0.75
5,6,0,1,1,1,0,0,0,130,0.375,0.75,0.5,0.625
5,7,0,1,1,1,0,0,0,130,0.125,0.75,0.25,0.625
5,8,0,1,1,1,0,0,0,130,0,0.875,0.125,0.75
5,9,0,1,1,1,0,0,0,130,0.25,1,0.375,0.875
6,0,0,1,1,1,0,0,0,130,0.375,0.75,0.5,0.625
6,1,0,1,1,1,0,0,0,130,0.375,1,0.5,0.875
6,2,0,1,1,1,0,0,0,130,0.25,0.875,0.375,0.75
6,3,0,1,1,1,0,0,0,130,0.75,0.875,0.875,0.75
6,4,0,1,1,1,0,0,0,130,0.875,0.75,1,0.625
6,5,0,1,1,1,0,0,0,130,0.625,0.875,0.75,0.75
6,6,0,1,1,1,0,0,0,130,0.5,0.875,0.625,0.75
6,7,0,1,1,1,0,0,0,130,0.75,1,0.875,0.875
6,8,0,1,1,1,0,0,0,130,0.375,1,0.5,0.875
6,9,0,1,1,1,0,0,0,130,0.75,0.875,0.875,0.75
7,0,0,1,1,1,0,0,0,130,0.625,0.75,0.75,0.625
7,1,0,1,1,1,0,0,0,130,0.375,0.875,0.5,0.75
7,2,0,1,1,1,0,0,0,130,0.125,0.75,0.25,0.625
7,3,0,1,1,1,0,0,0,130,0.75,0.75,0.875,0.625
7,4,0,1,1,1,0,0,0,130,0.875,1,1,0.875
7,5,0,1,1,1,0,0,0,130,0.125,1,0.25,0.875
7,6,0,1,1,1,0,0,0,130,0.75,0.75,0.875,0.625
7,7,0,1,1,1,0,0,0,130,0.625,0.75,0.75,0.625
7,8,0,1,1,1,0,0,0,130,0.375,0.75,0.5,0.625
7,9,0,1,1,1,0,0,0,130,0,0.75,0.125,0.625
8,0,0,1,1,1,0,0,0,130,0.375,1,0.5,0.875
8,1,0,1,1,1,0,0,0,130,0.625,0.75,0.75,0.625
8,2,0,1,1,1,0,0,0,130,0.25,1,0.375,0.875
8,3,0,1,1,1,0,0,0,130,0.375,1,0.5,0.875
8,4,0,1,1,1,0,0,0,130,0.625,0.75,0.75,0.625
8,5,0,1,1,1,0,0,0,130,0.375,0.875,0.5,0.75
8,6,0,1,1,1,0,0,0,130,0.625,0.875,0.75,0.75
8,7,0,1,1,1,0,0,0,130,0.5,1,0.625,0.875
8,8,0,1,1,1,0,0,0,130,0.625,1,0.75,0.875
8,9,0,1,1,1,0,0,0,130,0.125,1,0.25,0.875
9,0,0,1,1,1,0,0,0,130,0.75,1,0.875,0.875
9,1,0,1,1,1,0,0,0,130,0.75,0.875,0.875,0.75
9,2,0,1,1,1,0,0,0,130,0.125,1,0.25,0.875
9,3,0,1,1,1,0,0,0,130,0.875,0.875,1,0.75
9,4,0,1,1,1,0,0,0,130,0.625,0.75,0.75,0.625
9,5,0,1,1,1,0,0,0,130,0.25,0.875,0.375,0.75
9,6,0,1,1,1,0,0,0,130,0.125,0.875,0.25,0.75
9,7,0,1,1,1,0,0,0,130,0.625,1,0.75,0.875
9,8,0,1,1,1,0,0,0,130,0.5,0.75,0.625,0.625
9,9,0,1,1,1,0,0,0,130,0.375,0.75,0.5,0.625
Players:
6794,3.28014,4.72014,1,2,132
